sample	I	II	III	IV	V	VI	VII	VIII	IX	meca	Ia	IIa	IIb	IIIa	IVa	IVb	IVc	IVd	IVg	IVh
SRR14016689	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995445	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995594	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101689551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995922	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
abkvj	False	False	False	True	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False
GCA_0101382151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
SRR14017200	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016895	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101682251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996001	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101617651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101469951	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101534151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101699751	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	True
GCA_0101730051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904076	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101586651	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
GCA_0101529851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
SRR14017033	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017039	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtqm	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101678051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995396	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017157	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101485151	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
ERR1753401	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995575	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvce	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
GCA_0101536151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101587851	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309581	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995626	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016771	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
aatyy	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995896	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339406	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995414	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101726651	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
GCA_0101489251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101685551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339448	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904036	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017226	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
